plate_id,well,base_medium,transformer,inoculation,time,absorbance
FWP1,I24,SES-T0,CMF9,blank,d7,0.1046
FWP1,I24,SES-T0,CMF9,blank,d8,0.0992
FWP1,J1,SES-T0,KF19,blank,d1,0.1029
FWP1,J1,SES-T0,KF19,blank,d2,0.1009
FWP1,J1,SES-T0,KF19,blank,d3,0.1026
FWP1,J1,SES-T0,KF19,blank,d4,0.1007
FWP1,J1,SES-T0,KF19,blank,d5,0.1018
FWP1,J1,SES-T0,KF19,blank,d6,0.1025
FWP1,J1,SES-T0,KF19,blank,d7,0.1021
FWP1,J1,SES-T0,KF19,blank,d8,0.102
FWP1,J2,SES-T0,KF19,blank,d1,0.1051
FWP1,J2,SES-T0,KF19,blank,d2,0.1008
FWP1,J2,SES-T0,KF19,blank,d3,0.1002
FWP1,J2,SES-T0,KF19,blank,d4,0.1056
FWP1,J2,SES-T0,KF19,blank,d5,0.105
FWP1,J2,SES-T0,KF19,blank,d6,0.1055
FWP1,J2,SES-T0,KF19,blank,d7,0.1048
FWP1,J2,SES-T0,KF19,blank,d8,0.1042
FWP1,J3,SES-T0,KF19,NJP10,d1,0.0987
FWP1,J3,SES-T0,KF19,NJP10,d2,0.0961
FWP1,J3,SES-T0,KF19,NJP10,d3,0.1019
FWP1,J3,SES-T0,KF19,NJP10,d4,0.1258
FWP1,J3,SES-T0,KF19,NJP10,d5,0.1284
FWP1,J3,SES-T0,KF19,NJP10,d6,0.1573
FWP1,J3,SES-T0,KF19,NJP10,d7,0.1091
FWP1,J3,SES-T0,KF19,NJP10,d8,0.10780000000000001
FWP1,J4,SES-T0,KF19,G7,d1,0.1043
FWP1,J4,SES-T0,KF19,G7,d2,0.14
FWP1,J4,SES-T0,KF19,G7,d3,0.4158
FWP1,J4,SES-T0,KF19,G7,d4,0.4003
FWP1,J4,SES-T0,KF19,G7,d5,0.523
FWP1,J4,SES-T0,KF19,G7,d6,0.5925
FWP1,J4,SES-T0,KF19,G7,d7,0.5555
FWP1,J4,SES-T0,KF19,G7,d8,0.5667
FWP1,J5,SES-T0,KF19,CMF9,d1,0.0961
FWP1,J5,SES-T0,KF19,CMF9,d2,0.1124
FWP1,J5,SES-T0,KF19,CMF9,d3,0.144
FWP1,J5,SES-T0,KF19,CMF9,d4,0.126
FWP1,J5,SES-T0,KF19,CMF9,d5,0.1294
FWP1,J5,SES-T0,KF19,CMF9,d6,0.1614
FWP1,J5,SES-T0,KF19,CMF9,d7,0.1157
FWP1,J5,SES-T0,KF19,CMF9,d8,0.1177
FWP1,J6,SES-T0,KF19,KF19,d1,0.098
FWP1,J6,SES-T0,KF19,KF19,d2,0.1209
FWP1,J6,SES-T0,KF19,KF19,d3,0.1393
FWP1,J6,SES-T0,KF19,KF19,d4,0.1198
FWP1,J6,SES-T0,KF19,KF19,d5,0.123
FWP1,J6,SES-T0,KF19,KF19,d6,0.1528
FWP1,J6,SES-T0,KF19,KF19,d7,0.1574
FWP1,J6,SES-T0,KF19,KF19,d8,0.1094
FWP1,J7,SES-T0,KF19,G7d8,d1,0.0981
FWP1,J7,SES-T0,KF19,G7d8,d2,0.1278
FWP1,J7,SES-T0,KF19,G7d8,d3,0.1557
FWP1,J7,SES-T0,KF19,G7d8,d4,0.1276
FWP1,J7,SES-T0,KF19,G7d8,d5,0.133
FWP1,J7,SES-T0,KF19,G7d8,d6,0.1501
FWP1,J7,SES-T0,KF19,G7d8,d7,0.2028
FWP1,J7,SES-T0,KF19,G7d8,d8,0.1022
FWP1,J8,SES-T0,KF19,NJP01,d1,0.0947
FWP1,J8,SES-T0,KF19,NJP01,d2,0.1197
FWP1,J8,SES-T0,KF19,NJP01,d3,0.158
FWP1,J8,SES-T0,KF19,NJP01,d4,0.1089
FWP1,J8,SES-T0,KF19,NJP01,d5,0.1253
FWP1,J8,SES-T0,KF19,NJP01,d6,0.1509
FWP1,J8,SES-T0,KF19,NJP01,d7,0.1467
FWP1,J8,SES-T0,KF19,NJP01,d8,0.1499
FWP1,J9,SES-T0,KF19,CMF4,d1,0.098
FWP1,J9,SES-T0,KF19,CMF4,d2,0.1183
FWP1,J9,SES-T0,KF19,CMF4,d3,0.1529
FWP1,J9,SES-T0,KF19,CMF4,d4,0.1044
FWP1,J9,SES-T0,KF19,CMF4,d5,0.1267
FWP1,J9,SES-T0,KF19,CMF4,d6,0.1528
FWP1,J9,SES-T0,KF19,CMF4,d7,0.1214
FWP1,J9,SES-T0,KF19,CMF4,d8,0.1125
FWP1,J10,SES-T0,KF19,G2,d1,0.0957
FWP1,J10,SES-T0,KF19,G2,d2,0.1122
FWP1,J10,SES-T0,KF19,G2,d3,0.1622
FWP1,J10,SES-T0,KF19,G2,d4,0.1034
FWP1,J10,SES-T0,KF19,G2,d5,0.1237
FWP1,J10,SES-T0,KF19,G2,d6,0.1535
FWP1,J10,SES-T0,KF19,G2,d7,0.2271
FWP1,J10,SES-T0,KF19,G2,d8,0.129
FWP1,J11,SES-T0,KF19,NJP02,d1,0.0967
FWP1,J11,SES-T0,KF19,NJP02,d2,0.1196
FWP1,J11,SES-T0,KF19,NJP02,d3,0.1577
FWP1,J11,SES-T0,KF19,NJP02,d4,0.115
FWP1,J11,SES-T0,KF19,NJP02,d5,0.1161
FWP1,J11,SES-T0,KF19,NJP02,d6,0.1416
FWP1,J11,SES-T0,KF19,NJP02,d7,0.1526
FWP1,J11,SES-T0,KF19,NJP02,d8,0.1046
FWP1,J12,SES-T0,KF19,G7dB,d1,0.1018
FWP1,J12,SES-T0,KF19,G7dB,d2,0.1237
FWP1,J12,SES-T0,KF19,G7dB,d3,0.1491
FWP1,J12,SES-T0,KF19,G7dB,d4,0.121
FWP1,J12,SES-T0,KF19,G7dB,d5,0.1148
FWP1,J12,SES-T0,KF19,G7dB,d6,0.1392
FWP1,J12,SES-T0,KF19,G7dB,d7,0.1111
FWP1,J12,SES-T0,KF19,G7dB,d8,0.1383
FWP1,J13,SES-T0,KF19,NJP21,d1,0.0951
FWP1,J13,SES-T0,KF19,NJP21,d2,0.121
FWP1,J13,SES-T0,KF19,NJP21,d3,0.1515
FWP1,J13,SES-T0,KF19,NJP21,d4,0.1205
FWP1,J13,SES-T0,KF19,NJP21,d5,0.1155
FWP1,J13,SES-T0,KF19,NJP21,d6,0.1433
FWP1,J13,SES-T0,KF19,NJP21,d7,0.1014
FWP1,J13,SES-T0,KF19,NJP21,d8,0.2898
FWP1,J14,SES-T0,KF19,G7dA,d1,0.0951
FWP1,J14,SES-T0,KF19,G7dA,d2,0.1208
FWP1,J14,SES-T0,KF19,G7dA,d3,0.1571
FWP1,J14,SES-T0,KF19,G7dA,d4,0.1223
FWP1,J14,SES-T0,KF19,G7dA,d5,0.126
FWP1,J14,SES-T0,KF19,G7dA,d6,0.1508
FWP1,J14,SES-T0,KF19,G7dA,d7,0.1074
FWP1,J14,SES-T0,KF19,G7dA,d8,0.1126
FWP1,J15,SES-T0,KF19,CMF18,d1,0.0954
FWP1,J15,SES-T0,KF19,CMF18,d2,0.1223
FWP1,J15,SES-T0,KF19,CMF18,d3,0.1458
FWP1,J15,SES-T0,KF19,CMF18,d4,0.1206
FWP1,J15,SES-T0,KF19,CMF18,d5,0.1219
FWP1,J15,SES-T0,KF19,CMF18,d6,0.1439
FWP1,J15,SES-T0,KF19,CMF18,d7,0.0991
FWP1,J15,SES-T0,KF19,CMF18,d8,0.319
FWP1,J16,SES-T0,KF19,NJP03,d1,0.0959
FWP1,J16,SES-T0,KF19,NJP03,d2,0.1193
FWP1,J16,SES-T0,KF19,NJP03,d3,0.1573
FWP1,J16,SES-T0,KF19,NJP03,d4,0.117
FWP1,J16,SES-T0,KF19,NJP03,d5,0.1193
FWP1,J16,SES-T0,KF19,NJP03,d6,0.1404
FWP1,J16,SES-T0,KF19,NJP03,d7,0.1046
FWP1,J16,SES-T0,KF19,NJP03,d8,0.1542
FWP1,J17,SES-T0,KF19,CK1,d1,0.0971
FWP1,J17,SES-T0,KF19,CK1,d2,0.1248
FWP1,J17,SES-T0,KF19,CK1,d3,0.1579
FWP1,J17,SES-T0,KF19,CK1,d4,0.1237
FWP1,J17,SES-T0,KF19,CK1,d5,0.1263
FWP1,J17,SES-T0,KF19,CK1,d6,0.1457
FWP1,J17,SES-T0,KF19,CK1,d7,0.1073
FWP1,J17,SES-T0,KF19,CK1,d8,0.1984
FWP1,J18,SES-T0,KF19,G8,d1,0.0983
FWP1,J18,SES-T0,KF19,G8,d2,0.1193
FWP1,J18,SES-T0,KF19,G8,d3,0.1648
FWP1,J18,SES-T0,KF19,G8,d4,0.113
FWP1,J18,SES-T0,KF19,G8,d5,0.1289
FWP1,J18,SES-T0,KF19,G8,d6,0.1515
FWP1,J18,SES-T0,KF19,G8,d7,0.1073
FWP1,J18,SES-T0,KF19,G8,d8,0.2232
FWP1,J19,SES-T0,KF19,F27,d1,0.0986
FWP1,J19,SES-T0,KF19,F27,d2,0.1244
FWP1,J19,SES-T0,KF19,F27,d3,0.1624
FWP1,J19,SES-T0,KF19,F27,d4,0.1058
FWP1,J19,SES-T0,KF19,F27,d5,0.1285
FWP1,J19,SES-T0,KF19,F27,d6,0.1557
FWP1,J19,SES-T0,KF19,F27,d7,0.1141
FWP1,J19,SES-T0,KF19,F27,d8,0.1744
FWP1,J20,SES-T0,KF19,KF11,d1,0.0966
FWP1,J20,SES-T0,KF19,KF11,d2,0.1109
FWP1,J20,SES-T0,KF19,KF11,d3,0.1557
FWP1,J20,SES-T0,KF19,KF11,d4,0.1167
FWP1,J20,SES-T0,KF19,KF11,d5,0.133
FWP1,J20,SES-T0,KF19,KF11,d6,0.1602
FWP1,J20,SES-T0,KF19,KF11,d7,0.1164
FWP1,J20,SES-T0,KF19,KF11,d8,0.1038
FWP1,J21,SES-T0,KF19,F19,d1,0.0962
FWP1,J21,SES-T0,KF19,F19,d2,0.0964
FWP1,J21,SES-T0,KF19,F19,d3,0.133
FWP1,J21,SES-T0,KF19,F19,d4,0.114
FWP1,J21,SES-T0,KF19,F19,d5,0.1035
FWP1,J21,SES-T0,KF19,F19,d6,0.1321
FWP1,J21,SES-T0,KF19,F19,d7,0.1013
FWP1,J21,SES-T0,KF19,F19,d8,0.101
FWP1,J22,SES-T0,KF19,G7d2,d1,0.0964
FWP1,J22,SES-T0,KF19,G7d2,d2,0.1062
FWP1,J22,SES-T0,KF19,G7d2,d3,0.1214
FWP1,J22,SES-T0,KF19,G7d2,d4,0.1172
FWP1,J22,SES-T0,KF19,G7d2,d5,0.1186
FWP1,J22,SES-T0,KF19,G7d2,d6,0.12
FWP1,J22,SES-T0,KF19,G7d2,d7,0.1174
FWP1,J22,SES-T0,KF19,G7d2,d8,0.1189
FWP1,J23,SES-T0,KF19,blank,d1,0.1
FWP1,J23,SES-T0,KF19,blank,d2,0.1023
FWP1,J23,SES-T0,KF19,blank,d3,0.1027
FWP1,J23,SES-T0,KF19,blank,d4,0.1024
FWP1,J23,SES-T0,KF19,blank,d5,0.1048
FWP1,J23,SES-T0,KF19,blank,d6,0.1071
FWP1,J23,SES-T0,KF19,blank,d7,0.1049
FWP1,J23,SES-T0,KF19,blank,d8,0.0997
FWP1,J24,SES-T0,KF19,blank,d1,0.101
FWP1,J24,SES-T0,KF19,blank,d2,0.1025
FWP1,J24,SES-T0,KF19,blank,d3,0.1022
FWP1,J24,SES-T0,KF19,blank,d4,0.1024
FWP1,J24,SES-T0,KF19,blank,d5,0.103
FWP1,J24,SES-T0,KF19,blank,d6,0.1046
FWP1,J24,SES-T0,KF19,blank,d7,0.1028
FWP1,J24,SES-T0,KF19,blank,d8,0.0991
FWP1,K1,SES-T0,KF19,blank,d1,0.1027
FWP1,K1,SES-T0,KF19,blank,d2,0.1053
FWP1,K1,SES-T0,KF19,blank,d3,0.1024
FWP1,K1,SES-T0,KF19,blank,d4,0.1055
FWP1,K1,SES-T0,KF19,blank,d5,0.1124
FWP1,K1,SES-T0,KF19,blank,d6,0.1218
FWP1,K1,SES-T0,KF19,blank,d7,0.1718
FWP1,K1,SES-T0,KF19,blank,d8,0.1768
FWP1,K2,SES-T0,KF19,blank,d1,0.1114
FWP1,K2,SES-T0,KF19,blank,d2,0.1061
FWP1,K2,SES-T0,KF19,blank,d3,0.1099
FWP1,K2,SES-T0,KF19,blank,d4,0.114
FWP1,K2,SES-T0,KF19,blank,d5,0.1132
FWP1,K2,SES-T0,KF19,blank,d6,0.1132
FWP1,K2,SES-T0,KF19,blank,d7,0.1133
FWP1,K2,SES-T0,KF19,blank,d8,0.1131
FWP1,K3,SES-T0,KF19,NJP10,d1,0.0974
FWP1,K3,SES-T0,KF19,NJP10,d2,0.1001
FWP1,K3,SES-T0,KF19,NJP10,d3,0.1285
FWP1,K3,SES-T0,KF19,NJP10,d4,0.1185
FWP1,K3,SES-T0,KF19,NJP10,d5,0.1217
FWP1,K3,SES-T0,KF19,NJP10,d6,0.1484
FWP1,K3,SES-T0,KF19,NJP10,d7,0.1054
FWP1,K3,SES-T0,KF19,NJP10,d8,0.1049
FWP1,K4,SES-T0,KF19,G7,d1,0.1043
FWP1,K4,SES-T0,KF19,G7,d2,0.1204
FWP1,K4,SES-T0,KF19,G7,d3,0.1568
FWP1,K4,SES-T0,KF19,G7,d4,0.132
FWP1,K4,SES-T0,KF19,G7,d5,0.137
FWP1,K4,SES-T0,KF19,G7,d6,0.1666
FWP1,K4,SES-T0,KF19,G7,d7,0.1341
FWP1,K4,SES-T0,KF19,G7,d8,0.1128
FWP1,K5,SES-T0,KF19,CMF9,d1,0.1072
FWP1,K5,SES-T0,KF19,CMF9,d2,0.1227
FWP1,K5,SES-T0,KF19,CMF9,d3,0.1543
FWP1,K5,SES-T0,KF19,CMF9,d4,0.1262
FWP1,K5,SES-T0,KF19,CMF9,d5,0.1301
FWP1,K5,SES-T0,KF19,CMF9,d6,0.1603
FWP1,K5,SES-T0,KF19,CMF9,d7,0.1884
FWP1,K5,SES-T0,KF19,CMF9,d8,0.1174
FWP1,K6,SES-T0,KF19,KF19,d1,0.0982
FWP1,K6,SES-T0,KF19,KF19,d2,0.1242
FWP1,K6,SES-T0,KF19,KF19,d3,0.1543
FWP1,K6,SES-T0,KF19,KF19,d4,0.1322
FWP1,K6,SES-T0,KF19,KF19,d5,0.1289
FWP1,K6,SES-T0,KF19,KF19,d6,0.1594
FWP1,K6,SES-T0,KF19,KF19,d7,0.189
FWP1,K6,SES-T0,KF19,KF19,d8,0.1141
FWP1,K7,SES-T0,KF19,G7d8,d1,0.113
FWP1,K7,SES-T0,KF19,G7d8,d2,0.1407
FWP1,K7,SES-T0,KF19,G7d8,d3,0.1695
FWP1,K7,SES-T0,KF19,G7d8,d4,0.1815
FWP1,K7,SES-T0,KF19,G7d8,d5,0.1434
FWP1,K7,SES-T0,KF19,G7d8,d6,0.1644
FWP1,K7,SES-T0,KF19,G7d8,d7,0.1648
FWP1,K7,SES-T0,KF19,G7d8,d8,0.1506
FWP1,K8,SES-T0,KF19,NJP01,d1,0.0973
FWP1,K8,SES-T0,KF19,NJP01,d2,0.1255
FWP1,K8,SES-T0,KF19,NJP01,d3,0.163
FWP1,K8,SES-T0,KF19,NJP01,d4,0.1922
FWP1,K8,SES-T0,KF19,NJP01,d5,0.1263
FWP1,K8,SES-T0,KF19,NJP01,d6,0.1413
FWP1,K8,SES-T0,KF19,NJP01,d7,0.5955
FWP1,K8,SES-T0,KF19,NJP01,d8,0.1225
FWP1,K9,SES-T0,KF19,CMF4,d1,0.1002
FWP1,K9,SES-T0,KF19,CMF4,d2,0.1266
FWP1,K9,SES-T0,KF19,CMF4,d3,0.1565
FWP1,K9,SES-T0,KF19,CMF4,d4,0.2086
FWP1,K9,SES-T0,KF19,CMF4,d5,0.1134
FWP1,K9,SES-T0,KF19,CMF4,d6,0.1327
FWP1,K9,SES-T0,KF19,CMF4,d7,0.1746
FWP1,K9,SES-T0,KF19,CMF4,d8,0.1663
FWP1,K10,SES-T0,KF19,G2,d1,0.0988
FWP1,K10,SES-T0,KF19,G2,d2,0.1147
FWP1,K10,SES-T0,KF19,G2,d3,0.1641
FWP1,K10,SES-T0,KF19,G2,d4,0.2331
FWP1,K10,SES-T0,KF19,G2,d5,0.112
FWP1,K10,SES-T0,KF19,G2,d6,0.1283
FWP1,K10,SES-T0,KF19,G2,d7,0.2072
FWP1,K10,SES-T0,KF19,G2,d8,0.1038
FWP1,K11,SES-T0,KF19,NJP02,d1,0.0968
FWP1,K11,SES-T0,KF19,NJP02,d2,0.1208
FWP1,K11,SES-T0,KF19,NJP02,d3,0.1816
FWP1,K11,SES-T0,KF19,NJP02,d4,0.223
FWP1,K11,SES-T0,KF19,NJP02,d5,0.1101
FWP1,K11,SES-T0,KF19,NJP02,d6,0.1267
FWP1,K11,SES-T0,KF19,NJP02,d7,0.2106
FWP1,K11,SES-T0,KF19,NJP02,d8,0.1097
FWP1,K12,SES-T0,KF19,G7dB,d1,0.0958
FWP1,K12,SES-T0,KF19,G7dB,d2,0.1185
FWP1,K12,SES-T0,KF19,G7dB,d3,0.1449
FWP1,K12,SES-T0,KF19,G7dB,d4,0.1254
FWP1,K12,SES-T0,KF19,G7dB,d5,0.1083
FWP1,K12,SES-T0,KF19,G7dB,d6,0.1179
FWP1,K12,SES-T0,KF19,G7dB,d7,0.118
FWP1,K12,SES-T0,KF19,G7dB,d8,0.092
FWP1,K13,SES-T0,KF19,NJP21,d1,0.0987
FWP1,K13,SES-T0,KF19,NJP21,d2,0.1273
FWP1,K13,SES-T0,KF19,NJP21,d3,0.1318
FWP1,K13,SES-T0,KF19,NJP21,d4,0.1202
FWP1,K13,SES-T0,KF19,NJP21,d5,0.1111
FWP1,K13,SES-T0,KF19,NJP21,d6,0.121
FWP1,K13,SES-T0,KF19,NJP21,d7,0.2306
FWP1,K13,SES-T0,KF19,NJP21,d8,0.2807
FWP1,K14,SES-T0,KF19,G7dA,d1,0.0964
FWP1,K14,SES-T0,KF19,G7dA,d2,0.124
FWP1,K14,SES-T0,KF19,G7dA,d3,0.2852
FWP1,K14,SES-T0,KF19,G7dA,d4,0.1324
FWP1,K14,SES-T0,KF19,G7dA,d5,0.1133
FWP1,K14,SES-T0,KF19,G7dA,d6,0.1253
FWP1,K14,SES-T0,KF19,G7dA,d7,0.1399
FWP1,K14,SES-T0,KF19,G7dA,d8,0.1306
FWP1,K15,SES-T0,KF19,CMF18,d1,0.0992
FWP1,K15,SES-T0,KF19,CMF18,d2,0.1262
FWP1,K15,SES-T0,KF19,CMF18,d3,0.2309
FWP1,K15,SES-T0,KF19,CMF18,d4,0.1135
FWP1,K15,SES-T0,KF19,CMF18,d5,0.1161
FWP1,K15,SES-T0,KF19,CMF18,d6,0.1262
FWP1,K15,SES-T0,KF19,CMF18,d7,0.1063
FWP1,K15,SES-T0,KF19,CMF18,d8,0.2136
FWP1,K16,SES-T0,KF19,NJP03,d1,0.0987
FWP1,K16,SES-T0,KF19,NJP03,d2,0.1235
FWP1,K16,SES-T0,KF19,NJP03,d3,0.2619
FWP1,K16,SES-T0,KF19,NJP03,d4,0.1107
FWP1,K16,SES-T0,KF19,NJP03,d5,0.1149
FWP1,K16,SES-T0,KF19,NJP03,d6,0.129
FWP1,K16,SES-T0,KF19,NJP03,d7,0.1038
FWP1,K16,SES-T0,KF19,NJP03,d8,0.191
FWP1,K17,SES-T0,KF19,CK1,d1,0.0983
FWP1,K17,SES-T0,KF19,CK1,d2,0.122
FWP1,K17,SES-T0,KF19,CK1,d3,0.1635
FWP1,K17,SES-T0,KF19,CK1,d4,0.109
FWP1,K17,SES-T0,KF19,CK1,d5,0.1141
FWP1,K17,SES-T0,KF19,CK1,d6,0.1265
FWP1,K17,SES-T0,KF19,CK1,d7,0.1046
FWP1,K17,SES-T0,KF19,CK1,d8,0.106
FWP1,K18,SES-T0,KF19,G8,d1,0.1011
FWP1,K18,SES-T0,KF19,G8,d2,0.1155
FWP1,K18,SES-T0,KF19,G8,d3,0.1946
FWP1,K18,SES-T0,KF19,G8,d4,0.1174
FWP1,K18,SES-T0,KF19,G8,d5,0.1263
FWP1,K18,SES-T0,KF19,G8,d6,0.1436
FWP1,K18,SES-T0,KF19,G8,d7,0.1042
FWP1,K18,SES-T0,KF19,G8,d8,0.2375
FWP1,K19,SES-T0,KF19,F27,d1,0.1093
FWP1,K19,SES-T0,KF19,F27,d2,0.13
FWP1,K19,SES-T0,KF19,F27,d3,0.1846
FWP1,K19,SES-T0,KF19,F27,d4,0.1097
FWP1,K19,SES-T0,KF19,F27,d5,0.1375
FWP1,K19,SES-T0,KF19,F27,d6,0.1603
FWP1,K19,SES-T0,KF19,F27,d7,0.1253
FWP1,K19,SES-T0,KF19,F27,d8,0.2564
FWP1,K20,SES-T0,KF19,KF11,d1,0.105
FWP1,K20,SES-T0,KF19,KF11,d2,0.1134
FWP1,K20,SES-T0,KF19,KF11,d3,0.1683
FWP1,K20,SES-T0,KF19,KF11,d4,0.1077
FWP1,K20,SES-T0,KF19,KF11,d5,0.1384
FWP1,K20,SES-T0,KF19,KF11,d6,0.1646
FWP1,K20,SES-T0,KF19,KF11,d7,0.1173
FWP1,K20,SES-T0,KF19,KF11,d8,0.1328
FWP1,K21,SES-T0,KF19,F19,d1,0.0953
FWP1,K21,SES-T0,KF19,F19,d2,0.0975
FWP1,K21,SES-T0,KF19,F19,d3,0.1487
FWP1,K21,SES-T0,KF19,F19,d4,0.1008
FWP1,K21,SES-T0,KF19,F19,d5,0.1242
FWP1,K21,SES-T0,KF19,F19,d6,0.1583
FWP1,K21,SES-T0,KF19,F19,d7,0.1048
FWP1,K21,SES-T0,KF19,F19,d8,0.1064
FWP1,K22,SES-T0,KF19,G7d2,d1,0.0974
FWP1,K22,SES-T0,KF19,G7d2,d2,0.1084
FWP1,K22,SES-T0,KF19,G7d2,d3,0.12
FWP1,K22,SES-T0,KF19,G7d2,d4,0.116
FWP1,K22,SES-T0,KF19,G7d2,d5,0.1171
FWP1,K22,SES-T0,KF19,G7d2,d6,0.117
FWP1,K22,SES-T0,KF19,G7d2,d7,0.1173
FWP1,K22,SES-T0,KF19,G7d2,d8,0.114
FWP1,K23,SES-T0,KF19,blank,d1,0.1002
FWP1,K23,SES-T0,KF19,blank,d2,0.1019
FWP1,K23,SES-T0,KF19,blank,d3,0.1032
FWP1,K23,SES-T0,KF19,blank,d4,0.1018
FWP1,K23,SES-T0,KF19,blank,d5,0.103
FWP1,K23,SES-T0,KF19,blank,d6,0.1035
FWP1,K23,SES-T0,KF19,blank,d7,0.1027
FWP1,K23,SES-T0,KF19,blank,d8,0.0972
FWP1,K24,SES-T0,KF19,blank,d1,0.1003
FWP1,K24,SES-T0,KF19,blank,d2,0.1022
FWP1,K24,SES-T0,KF19,blank,d3,0.1043
FWP1,K24,SES-T0,KF19,blank,d4,0.1049
FWP1,K24,SES-T0,KF19,blank,d5,0.1058
FWP1,K24,SES-T0,KF19,blank,d6,0.1059
FWP1,K24,SES-T0,KF19,blank,d7,0.104
FWP1,K24,SES-T0,KF19,blank,d8,0.0968
FWP1,L1,SES-T0,KF19,blank,d1,0.1075
FWP1,L1,SES-T0,KF19,blank,d2,0.1077
FWP1,L1,SES-T0,KF19,blank,d3,0.107
FWP1,L1,SES-T0,KF19,blank,d4,0.1093
FWP1,L1,SES-T0,KF19,blank,d5,0.1103
FWP1,L1,SES-T0,KF19,blank,d6,0.111
FWP1,L1,SES-T0,KF19,blank,d7,0.1109
FWP1,L1,SES-T0,KF19,blank,d8,0.1108
FWP1,L2,SES-T0,KF19,blank,d1,0.1032
FWP1,L2,SES-T0,KF19,blank,d2,0.0971
FWP1,L2,SES-T0,KF19,blank,d3,0.0996
FWP1,L2,SES-T0,KF19,blank,d4,0.101
FWP1,L2,SES-T0,KF19,blank,d5,0.1024
FWP1,L2,SES-T0,KF19,blank,d6,0.1027
FWP1,L2,SES-T0,KF19,blank,d7,0.1022
FWP1,L2,SES-T0,KF19,blank,d8,0.1031
FWP1,L3,SES-T0,KF19,NJP10,d1,0.0957
FWP1,L3,SES-T0,KF19,NJP10,d2,0.0908
FWP1,L3,SES-T0,KF19,NJP10,d3,0.1418
FWP1,L3,SES-T0,KF19,NJP10,d4,0.1069
FWP1,L3,SES-T0,KF19,NJP10,d5,0.116
FWP1,L3,SES-T0,KF19,NJP10,d6,0.1266
FWP1,L3,SES-T0,KF19,NJP10,d7,0.103
FWP1,L3,SES-T0,KF19,NJP10,d8,0.1039
FWP1,L4,SES-T0,KF19,G7,d1,0.203
FWP1,L4,SES-T0,KF19,G7,d2,0.112
FWP1,L4,SES-T0,KF19,G7,d3,0.1499
FWP1,L4,SES-T0,KF19,G7,d4,0.1229
FWP1,L4,SES-T0,KF19,G7,d5,0.1294
FWP1,L4,SES-T0,KF19,G7,d6,0.1572
FWP1,L4,SES-T0,KF19,G7,d7,0.1844
FWP1,L4,SES-T0,KF19,G7,d8,0.1192
FWP1,L5,SES-T0,KF19,CMF9,d1,0.102
FWP1,L5,SES-T0,KF19,CMF9,d2,0.1264
FWP1,L5,SES-T0,KF19,CMF9,d3,0.1592
FWP1,L5,SES-T0,KF19,CMF9,d4,0.1803
FWP1,L5,SES-T0,KF19,CMF9,d5,0.1394
FWP1,L5,SES-T0,KF19,CMF9,d6,0.1619
FWP1,L5,SES-T0,KF19,CMF9,d7,0.117
FWP1,L5,SES-T0,KF19,CMF9,d8,0.1207
FWP1,L6,SES-T0,KF19,KF19,d1,0.2986
FWP1,L6,SES-T0,KF19,KF19,d2,0.3263
FWP1,L6,SES-T0,KF19,KF19,d3,0.3981
FWP1,L6,SES-T0,KF19,KF19,d4,0.4846
FWP1,L6,SES-T0,KF19,KF19,d5,0.4415
FWP1,L6,SES-T0,KF19,KF19,d6,0.3903
FWP1,L6,SES-T0,KF19,KF19,d7,0.4614
FWP1,L6,SES-T0,KF19,KF19,d8,0.4766
FWP1,L7,SES-T0,KF19,G7d8,d1,0.0983
FWP1,L7,SES-T0,KF19,G7d8,d2,0.1169
FWP1,L7,SES-T0,KF19,G7d8,d3,0.1536
FWP1,L7,SES-T0,KF19,G7d8,d4,0.2208
FWP1,L7,SES-T0,KF19,G7d8,d5,0.1226
FWP1,L7,SES-T0,KF19,G7d8,d6,0.1405
FWP1,L7,SES-T0,KF19,G7d8,d7,0.1049
FWP1,L7,SES-T0,KF19,G7d8,d8,0.1438
FWP1,L8,SES-T0,KF19,NJP01,d1,0.0968
FWP1,L8,SES-T0,KF19,NJP01,d2,0.1249
FWP1,L8,SES-T0,KF19,NJP01,d3,0.1556
FWP1,L8,SES-T0,KF19,NJP01,d4,0.1526
FWP1,L8,SES-T0,KF19,NJP01,d5,0.1125
FWP1,L8,SES-T0,KF19,NJP01,d6,0.1253
FWP1,L8,SES-T0,KF19,NJP01,d7,0.1322
FWP1,L8,SES-T0,KF19,NJP01,d8,0.2416
FWP1,L9,SES-T0,KF19,CMF4,d1,0.098
FWP1,L9,SES-T0,KF19,CMF4,d2,0.127
FWP1,L9,SES-T0,KF19,CMF4,d3,0.1592
FWP1,L9,SES-T0,KF19,CMF4,d4,0.2071
FWP1,L9,SES-T0,KF19,CMF4,d5,0.1145
FWP1,L9,SES-T0,KF19,CMF4,d6,0.1273
FWP1,L9,SES-T0,KF19,CMF4,d7,0.1148
FWP1,L9,SES-T0,KF19,CMF4,d8,0.1147
FWP1,L10,SES-T0,KF19,G2,d1,0.2308
FWP1,L10,SES-T0,KF19,G2,d2,0.2184
FWP1,L10,SES-T0,KF19,G2,d3,0.2688
FWP1,L10,SES-T0,KF19,G2,d4,0.3216
FWP1,L10,SES-T0,KF19,G2,d5,0.3012
FWP1,L10,SES-T0,KF19,G2,d6,0.2655
FWP1,L10,SES-T0,KF19,G2,d7,0.1221
